Date,Open,High,Low,Close,Adj Close,Volume
2014-07-25,534.500000,545.000000,525.049988,536.875000,505.911438,139874
2014-07-28,532.500000,537.549988,522.500000,535.575012,504.686432,381396
2014-07-30,531.000000,558.500000,531.000000,556.075012,524.004150,349376
2014-07-31,557.000000,576.974976,557.000000,574.200012,541.083679,260332
2014-08-01,565.000000,580.000000,561.525024,574.750000,541.602051,224138
2014-08-04,575.000000,584.000000,549.049988,557.375000,525.229065,485328
2014-08-05,557.500000,569.500000,542.000000,564.375000,531.825378,111522
2014-08-06,569.000000,585.500000,562.875000,575.799988,542.591431,256746
2014-08-07,584.900024,584.900024,570.000000,573.825012,540.730408,77868
2014-08-08,574.000000,578.799988,562.500000,565.049988,532.461426,128678
2014-08-11,565.275024,582.450012,565.275024,577.974976,544.641052,245326
2014-08-12,580.000000,593.000000,567.500000,576.224976,542.991882,515634
2014-08-13,576.299988,581.974976,553.549988,566.849976,534.157654,292366
2014-08-14,567.500000,599.500000,567.500000,595.474976,561.131714,449826
2014-08-18,600.500000,637.500000,600.500000,635.049988,598.424316,285910
2014-08-19,632.500000,655.924988,627.500000,641.750000,604.737915,509700
2014-08-20,645.250000,647.000000,625.625000,630.049988,593.712585,546584
2014-08-21,631.500000,634.500000,619.500000,623.099976,587.163513,343016
2014-08-22,627.224976,637.000000,620.049988,624.875000,588.836060,559302
2014-08-25,622.000000,626.349976,606.500000,611.174988,575.926208,244970
2014-08-26,611.000000,641.950012,601.674988,628.299988,592.063660,238488
2014-08-27,634.400024,644.500000,624.500000,629.924988,593.594788,474186
2014-08-28,625.000000,634.775024,615.000000,621.450012,585.608643,315378
2014-09-01,614.000000,640.500000,614.000000,631.299988,594.890625,124256
2014-09-02,637.000000,637.500000,617.500000,628.575012,592.322754,234388
2014-09-03,630.000000,643.950012,630.000000,640.849976,603.889771,295162
2014-09-04,639.950012,639.950012,620.000000,627.200012,591.026978,158412
2014-09-05,627.125000,636.000000,620.049988,630.424988,594.066040,311856
2014-09-08,633.000000,642.500000,630.000000,635.525024,598.871948,605970
2014-09-09,642.349976,650.000000,634.674988,637.525024,600.756592,385052
2014-09-10,640.000000,657.474976,640.000000,653.025024,615.362610,673542
2014-09-11,655.000000,687.450012,655.000000,672.950012,634.138489,452776
2014-09-12,677.849976,695.049988,677.400024,690.849976,651.006165,228722
2014-09-15,691.950012,737.000000,685.700012,730.700012,688.557861,369028
2014-09-16,735.000000,755.549988,702.549988,718.174988,676.755127,369012
2014-09-17,735.000000,735.000000,705.500000,726.575012,684.670715,130692
2014-09-18,726.500000,735.900024,705.000000,707.075012,666.295410,234548
2014-09-19,716.450012,716.450012,676.099976,687.599976,647.943542,356392
2014-09-22,697.000000,697.974976,676.000000,684.700012,645.210938,160510
2014-09-23,688.000000,697.500000,677.000000,693.174988,653.197083,110008
2014-09-24,702.000000,709.000000,683.400024,695.825012,655.694214,98588
2014-09-25,690.500000,707.000000,690.500000,702.000000,661.513062,114254
2014-09-26,695.000000,712.500000,687.750000,703.974976,663.374146,121966
2014-09-29,697.000000,716.700012,696.950012,704.400024,663.774780,216340
2014-09-30,697.500000,716.549988,665.000000,696.025024,655.882690,599390
2014-10-01,684.000000,709.400024,680.500000,699.450012,659.110107,140890
2014-10-07,692.500000,708.500000,690.025024,700.775024,660.358704,133370
2014-10-08,696.250000,703.000000,681.125000,685.849976,646.294434,91568
2014-10-09,683.599976,692.700012,675.500000,675.924988,636.941895,260132
2014-10-10,670.500000,678.000000,651.974976,665.900024,627.495117,244760
2014-10-13,661.250000,680.099976,657.625000,671.549988,632.819275,146574
2014-10-14,670.500000,676.375000,667.500000,670.000000,631.358582,176492
2014-10-15,670.000000,670.000000,670.000000,670.000000,631.358582,0
2014-10-16,663.525024,676.724976,650.125000,661.900024,623.725769,495862
2014-10-17,661.000000,677.750000,659.500000,671.474976,632.748474,195014
2014-10-20,673.500000,687.349976,672.549988,680.025024,640.805481,173632
2014-10-21,682.525024,701.250000,682.525024,695.549988,655.435059,219884
2014-10-22,698.000000,714.299988,690.700012,702.424988,661.913513,118750
2014-10-27,730.000000,736.500000,715.974976,719.724976,678.215759,87758
2014-10-28,721.950012,738.424988,719.724976,722.724976,681.042603,142900
2014-10-29,729.849976,738.299988,725.125000,729.599976,687.521301,189000
2014-10-30,731.299988,763.500000,730.000000,745.750000,702.739807,369978
2014-10-31,747.974976,773.525024,747.974976,765.400024,721.256592,239430
2014-11-03,768.000000,771.025024,750.849976,754.099976,710.608215,110236
2014-11-05,751.000000,788.000000,750.000000,776.174988,731.410095,396888
2014-11-07,778.025024,785.000000,759.000000,760.075012,716.238708,384674
2014-11-10,761.500000,768.750000,757.625000,759.349976,715.555481,213936
2014-11-11,759.349976,772.500000,755.500000,764.799988,720.691101,268280
2014-11-12,768.000000,811.250000,767.549988,799.724976,753.601868,675442
2014-11-13,799.500000,821.000000,785.000000,798.575012,752.518250,377754
2014-11-14,809.000000,834.400024,806.025024,812.150024,765.310303,412222
2014-11-17,850.000000,851.950012,820.000000,822.000000,774.592285,754234
2014-11-18,827.500000,840.000000,827.500000,832.400024,784.392456,318822
2014-11-19,837.500000,864.900024,837.049988,849.450012,800.459167,591780
2014-11-20,854.000000,858.849976,825.500000,836.250000,788.020386,147370
2014-11-21,841.474976,842.400024,830.000000,836.900024,788.632935,207384
2014-11-24,842.000000,847.500000,825.000000,826.275024,778.620667,149238
2014-11-25,826.275024,833.500000,781.000000,794.599976,748.772522,283204
2014-11-26,787.000000,829.500000,786.650024,826.025024,778.385071,412732
2014-11-27,821.049988,843.500000,821.049988,840.775024,792.284424,190574
2014-11-28,848.450012,848.450012,810.825012,823.974976,776.453308,231194
2014-12-01,825.000000,850.000000,820.099976,843.424988,794.781555,178090
2014-12-02,841.500000,875.000000,841.500000,872.875000,822.533081,399832
2014-12-03,880.000000,912.500000,879.974976,900.400024,848.470703,415778
2014-12-04,902.500000,920.500000,897.525024,917.200012,864.301758,272872
2014-12-05,920.000000,928.299988,895.000000,897.750000,845.973450,159490
2014-12-08,902.000000,919.049988,890.000000,895.250000,843.617615,103788
2014-12-09,889.500000,902.950012,876.875000,896.775024,845.054688,154900
2014-12-10,900.000000,905.000000,887.549988,898.825012,846.986389,82804
2014-12-11,899.950012,912.125000,878.000000,880.174988,829.412048,173122
2014-12-12,896.900024,901.250000,888.000000,897.974976,846.185486,218788
2014-12-15,890.500000,906.424988,890.500000,893.825012,842.274841,145204
2014-12-16,887.500000,898.450012,863.625000,869.025024,818.905090,248326
2014-12-17,861.500000,875.000000,835.000000,841.500000,792.967590,470106
2014-12-18,857.500000,879.700012,855.724976,871.099976,820.860413,259612
2014-12-19,875.549988,883.900024,855.200012,861.875000,812.167542,148156
2014-12-22,867.000000,902.500000,867.000000,894.200012,842.628235,373956
2014-12-23,903.000000,910.000000,875.500000,882.049988,831.178894,152494
2014-12-24,883.000000,892.500000,873.150024,877.700012,827.079773,63228
2014-12-26,883.000000,884.575012,862.549988,865.575012,815.654114,82978
2014-12-29,871.000000,891.849976,867.500000,890.099976,838.764648,460196
2014-12-30,893.950012,895.049988,883.000000,892.000000,840.555054,123560
2014-12-31,897.000000,932.500000,887.500000,920.049988,866.987305,573830
2015-01-01,919.275024,931.500000,911.625000,915.750000,862.935242,96950
2015-01-02,921.000000,942.500000,919.000000,939.275024,885.103638,308986
2015-01-05,944.500000,963.474976,936.150024,939.924988,885.716064,344472
2015-01-06,942.500000,955.000000,925.000000,940.950012,886.681885,228284
2015-01-07,945.974976,1004.450012,945.974976,997.875000,940.323792,947474
2015-01-08,1005.049988,1008.500000,981.200012,984.599976,927.814392,452894
2015-01-09,988.000000,989.900024,963.525024,972.650024,916.553711,483074
2015-01-12,977.000000,987.500000,961.000000,966.000000,910.287231,276782
2015-01-13,974.000000,985.000000,962.750000,966.700012,910.946838,463696
2015-01-14,975.500000,987.500000,966.500000,973.025024,916.907104,658212
2015-01-15,1000.000000,1000.000000,960.500000,967.075012,911.300171,381804
2015-01-16,972.500000,979.924988,958.500000,964.349976,908.732361,395802
2015-01-19,970.000000,971.000000,948.250000,954.325012,899.285522,280876
2015-01-20,956.000000,970.950012,955.000000,960.375000,904.986511,258474
2015-01-21,956.000000,967.500000,948.000000,957.525024,902.301025,270598
2015-01-22,955.250000,962.450012,948.125000,950.575012,895.751831,287662
2015-01-23,960.000000,963.500000,953.000000,957.325012,902.112549,460102
2015-01-27,965.000000,970.000000,952.500000,957.174988,901.971130,227478
2015-01-28,960.000000,960.200012,952.500000,956.875000,901.688477,455520
2015-01-29,962.450012,962.450012,950.049988,954.174988,899.144226,177374
2015-01-30,957.500000,957.500000,937.549988,944.500000,890.027222,200600
2015-02-02,944.500000,955.599976,944.500000,950.049988,895.257080,324012
2015-02-03,958.500000,969.000000,955.325012,962.125000,906.635681,480162
2015-02-04,977.500000,981.849976,940.599976,947.049988,892.430054,680290
2015-02-05,952.224976,953.250000,923.125000,926.750000,873.300842,306482
2015-02-06,935.000000,943.599976,928.549988,939.575012,885.386230,502006
2015-02-09,936.500000,957.950012,932.000000,941.075012,886.799683,686106
2015-02-10,952.000000,969.500000,950.974976,966.625000,910.876160,359742
2015-02-11,968.500000,968.500000,953.000000,964.849976,909.203552,390054
2015-02-12,968.799988,987.500000,962.500000,983.750000,927.013428,1068302
2015-02-13,988.000000,1020.000000,950.000000,1011.450012,953.115906,644926
2015-02-16,1017.000000,1022.500000,1000.000000,1017.099976,958.440063,563458
2015-02-18,1022.469971,1042.500000,1004.099976,1027.900024,968.617126,295476
2015-02-19,1037.500000,1049.969971,1025.000000,1040.550049,980.537598,265050
2015-02-20,1041.000000,1058.500000,1022.500000,1048.780029,988.293030,332866
2015-02-23,1050.000000,1050.000000,1022.500000,1030.199951,970.784607,374346
2015-02-24,1031.000000,1044.000000,1025.500000,1036.500000,976.721252,178172
2015-02-25,1040.000000,1041.469971,1022.500000,1034.699951,975.025024,355214
2015-02-26,1035.500000,1049.180054,1016.969971,1027.819946,968.541687,345486
2015-02-27,1027.849976,1053.500000,1024.319946,1041.719971,981.640198,519516
2015-02-28,null,null,null,null,null,null
2015-03-02,1049.000000,1081.469971,1028.119995,1061.199951,999.996643,781958
2015-03-03,1061.000000,1094.500000,1060.000000,1084.319946,1021.783264,747818
2015-03-04,1088.000000,1097.500000,1072.030029,1076.250000,1014.178650,455000
2015-03-05,1078.000000,1123.000000,1077.500000,1105.380005,1041.628540,810556
2015-03-09,1102.500000,1105.500000,1077.880005,1099.680054,1036.257324,358904
2015-03-10,1105.000000,1106.099976,1058.250000,1078.030029,1015.855957,313578
2015-03-11,1081.500000,1100.500000,1070.000000,1077.500000,1015.356628,198510
2015-03-12,1081.000000,1107.500000,1079.550049,1098.319946,1034.975708,504848
2015-03-13,1102.000000,1108.319946,1071.099976,1078.469971,1016.270691,218480
2015-03-16,1082.000000,1084.900024,1062.530029,1075.250000,1013.236389,145822
2015-03-17,1085.000000,1109.400024,1077.500000,1095.469971,1032.290161,421918
2015-03-18,1100.000000,1125.000000,1092.500000,1098.319946,1034.975708,494498
2015-03-19,1104.949951,1119.849976,1075.000000,1103.569946,1039.922974,325996
2015-03-20,1119.500000,1119.500000,1040.180054,1066.719971,1005.198364,1115574
2015-03-23,1069.500000,1069.500000,1040.500000,1051.349976,990.714661,101134
2015-03-24,1052.500000,1079.119995,1052.500000,1074.380005,1012.416504,207346
2015-03-25,1052.900024,1085.000000,1052.900024,1080.680054,1018.353149,251918
2015-03-26,1083.319946,1105.000000,1072.500000,1096.900024,1033.637817,311924
2015-03-27,1104.000000,1104.000000,1040.000000,1077.000000,1014.885498,350044
2015-03-30,1086.500000,1087.530029,1055.000000,1081.069946,1018.720642,308498
2015-03-31,1087.000000,1087.000000,1075.000000,1079.280029,1017.033936,188924
2015-04-01,1077.750000,1107.650024,1070.680054,1088.780029,1025.986084,491816
2015-04-06,1080.050049,1110.000000,1080.050049,1108.349976,1044.427246,317168
2015-04-07,1109.900024,1149.500000,1089.880005,1129.550049,1064.404785,317256
2015-04-08,1137.500000,1149.750000,1126.199951,1129.380005,1064.244507,277230
2015-04-09,1137.000000,1149.530029,1110.900024,1138.949951,1073.262451,329644
2015-04-10,1139.000000,1145.250000,1130.000000,1138.949951,1073.262451,306598
2015-04-13,1138.949951,1160.000000,1134.780029,1155.099976,1088.481079,554704
2015-04-15,1161.400024,1188.900024,1158.000000,1172.280029,1104.670288,414936
2015-04-16,1187.000000,1187.500000,1145.119995,1164.569946,1097.404785,323720
2015-04-17,1164.000000,1164.000000,1147.500000,1149.469971,1083.175781,227748
2015-04-20,1165.000000,1165.000000,1075.000000,1085.000000,1022.424011,524974
2015-04-21,1085.000000,1094.849976,1017.750000,1034.750000,975.072144,477392
2015-04-22,1034.750000,1059.969971,1023.250000,1033.119995,973.536133,566608
2015-04-23,1036.250000,1081.000000,1036.250000,1075.819946,1013.773438,321414
2015-04-24,1085.000000,1090.930054,1057.819946,1069.849976,1008.147827,382882
2015-04-27,1072.500000,1072.500000,1003.250000,1035.750000,976.014465,192502
2015-04-28,1040.500000,1065.000000,1023.280029,1047.530029,987.115112,315738
2015-04-29,1048.000000,1084.219971,1042.500000,1075.800049,1013.754761,201080
2015-04-30,1074.500000,1107.500000,1074.500000,1098.930054,1035.550781,302576
2015-05-04,1104.000000,1130.000000,1101.000000,1124.199951,1059.363281,119988
2015-05-05,1125.000000,1187.199951,1124.949951,1172.469971,1104.849243,172740
2015-05-06,1178.000000,1202.500000,1117.550049,1123.650024,1058.844971,448292
2015-05-07,1122.500000,1144.900024,1095.319946,1118.180054,1053.690308,222604
2015-05-08,1123.500000,1149.000000,1098.349976,1101.699951,1038.160767,187348
2015-05-11,1115.000000,1149.500000,1104.569946,1141.599976,1075.759644,305220
2015-05-12,1142.500000,1142.500000,1124.000000,1136.199951,1070.671021,103266
2015-05-13,1155.000000,1155.000000,1127.050049,1141.300049,1075.477051,191092
2015-05-14,1141.550049,1157.500000,1118.000000,1129.150024,1064.027832,102350
2015-05-15,1137.500000,1150.000000,1125.530029,1131.949951,1066.666138,191820
2015-05-18,1137.000000,1150.000000,1130.219971,1146.930054,1080.782349,105844
2015-05-19,1150.500000,1169.469971,1148.000000,1162.380005,1095.341309,157598
2015-05-20,1168.000000,1181.550049,1160.069946,1166.030029,1098.780884,514710
2015-05-21,1177.930054,1188.650024,1136.000000,1143.930054,1077.955444,326320
2015-05-22,1198.500000,1277.319946,1187.500000,1215.430054,1145.331787,1571302
2015-05-25,1224.880005,1264.449951,1220.000000,1253.500000,1181.205933,489642
2015-05-26,1255.500000,1274.500000,1245.000000,1256.819946,1184.334595,260620
2015-05-27,1260.000000,1299.000000,1250.000000,1289.380005,1215.016724,564436
2015-05-28,1295.000000,1334.000000,1294.000000,1328.619995,1251.993530,978656
2015-05-29,1334.500000,1343.000000,1260.000000,1272.349976,1198.968628,907876
2015-06-01,1280.000000,1302.500000,1252.349976,1283.949951,1209.899902,375124
2015-06-02,1285.500000,1298.250000,1250.550049,1254.550049,1182.195557,237394
2015-06-03,1257.500000,1266.000000,1212.000000,1255.800049,1183.373413,370034
2015-06-04,1266.000000,1297.400024,1255.000000,1290.199951,1215.789551,441296
2015-06-05,1295.199951,1362.500000,1292.500000,1354.719971,1276.588379,932490
2015-06-08,1367.050049,1372.000000,1314.500000,1321.969971,1245.727051,471082
2015-06-09,1332.449951,1357.849976,1288.300049,1298.800049,1223.893555,605606
2015-06-10,1304.500000,1323.500000,1290.250000,1298.680054,1223.780273,330546
2015-06-11,1314.500000,1325.949951,1292.849976,1301.319946,1226.268066,446172
2015-06-12,1303.349976,1315.000000,1297.400024,1302.750000,1227.615601,303638
2015-06-15,1314.880005,1321.500000,1291.430054,1311.569946,1235.926880,251662
2015-06-16,1311.500000,1318.930054,1294.300049,1305.819946,1230.508423,305576
2015-06-17,1310.000000,1390.949951,1306.000000,1379.199951,1299.656372,790966
2015-06-18,1376.000000,1387.349976,1335.000000,1342.150024,1264.743286,442232
2015-06-19,1350.000000,1373.030029,1340.699951,1352.719971,1274.703735,334980
2015-06-22,1370.000000,1398.880005,1350.380005,1391.849976,1311.576782,426056
2015-06-23,1400.050049,1405.000000,1365.000000,1369.349976,1290.374512,354754
2015-06-24,1373.969971,1375.880005,1340.000000,1346.319946,1268.672607,306668
2015-06-25,1341.000000,1354.300049,1335.000000,1346.800049,1269.125122,262836
2015-06-26,1349.000000,1376.000000,1333.569946,1371.949951,1292.824463,284940
2015-06-29,1364.349976,1364.349976,1325.000000,1350.180054,1272.310303,242540
2015-06-30,1352.500000,1391.819946,1352.500000,1381.469971,1301.795532,444210
2015-07-01,1380.000000,1396.000000,1360.000000,1365.780029,1287.010498,395924
2015-07-02,1375.000000,1385.500000,1366.000000,1373.119995,1293.927002,302944
2015-07-03,1384.500000,1394.800049,1374.500000,1385.349976,1305.451660,315626
2015-07-06,1360.500000,1413.500000,1360.500000,1392.819946,1312.490845,553796
2015-07-07,1397.000000,1414.800049,1384.500000,1393.750000,1313.367310,311292
2015-07-08,1389.500000,1404.250000,1382.500000,1395.949951,1315.440308,309242
2015-07-09,1402.000000,1415.000000,1396.199951,1411.949951,1330.517578,304796
2015-07-10,1415.750000,1427.500000,1412.780029,1419.530029,1337.660645,289170
2015-07-13,1419.500000,1432.500000,1414.000000,1422.800049,1340.742065,209016
2015-07-14,1422.500000,1428.500000,1409.750000,1415.650024,1334.004272,189856
2015-07-15,1420.500000,1425.500000,1411.550049,1416.449951,1334.758057,139626
2015-07-16,1425.000000,1428.000000,1416.000000,1421.050049,1339.092773,212830
2015-07-17,1426.750000,1462.000000,1418.400024,1439.219971,1356.214844,318050
2015-07-20,1439.219971,1450.000000,1437.000000,1440.949951,1357.845093,417282
2015-07-21,1448.500000,1448.500000,1423.449951,1437.569946,1354.660034,453338
2015-07-22,1433.500000,1438.900024,1424.969971,1428.449951,1346.066040,347626
2015-07-23,1433.849976,1448.500000,1420.849976,1425.030029,1342.843384,209390
2015-07-24,1437.500000,1456.849976,1408.550049,1447.550049,1364.064453,299886
2015-07-27,1448.500000,1478.500000,1437.030029,1466.000000,1396.890259,494314
2015-07-28,1474.500000,1501.949951,1470.599976,1488.030029,1417.881836,472496
2015-07-29,1490.500000,1504.500000,1476.000000,1484.119995,1414.156128,256804
2015-07-30,1484.000000,1542.449951,1480.619995,1532.900024,1460.636719,412304
2015-07-31,1544.000000,1622.750000,1540.000000,1576.819946,1502.486084,897048
2015-08-03,1588.000000,1591.900024,1537.500000,1568.430054,1494.491577,370352
2015-08-04,1576.000000,1617.500000,1566.500000,1587.819946,1512.967529,1781684
2015-08-05,1609.430054,1614.099976,1573.650024,1578.150024,1503.753662,654644
2015-08-06,1592.500000,1592.500000,1548.000000,1569.880005,1495.873413,449868
2015-08-07,1572.750000,1613.819946,1572.750000,1601.349976,1525.859741,673756
2015-08-10,1604.750000,1672.500000,1603.969971,1657.030029,1578.915039,1294372
2015-08-11,1672.500000,1692.500000,1655.000000,1683.449951,1604.089355,888330
2015-08-12,1683.500000,1692.199951,1650.000000,1660.430054,1582.154785,613022
2015-08-13,1670.000000,1717.099976,1665.050049,1699.430054,1619.316162,720138
2015-08-14,1672.500000,1691.050049,1635.949951,1671.880005,1593.064941,705272
2015-08-17,1668.449951,1668.449951,1642.619995,1648.119995,1570.424927,365490
2015-08-18,1659.949951,1669.900024,1648.000000,1658.250000,1580.077393,186526
2015-08-19,1662.500000,1674.199951,1643.150024,1646.780029,1569.148071,206312
2015-08-20,1636.000000,1651.650024,1607.500000,1612.199951,1536.198120,276582
2015-08-21,1605.000000,1608.449951,1562.500000,1599.680054,1524.268433,327224
2015-08-24,1574.500000,1574.500000,1471.000000,1501.119995,1430.354736,818782
2015-08-25,1503.000000,1524.469971,1395.000000,1488.449951,1418.281982,833038
2015-08-26,1487.550049,1517.069946,1430.050049,1440.349976,1372.449585,525866
2015-08-27,1465.000000,1499.500000,1445.250000,1471.150024,1401.797485,659924
2015-08-28,1483.000000,1525.000000,1475.000000,1486.900024,1416.805176,501436
2015-08-31,1489.500000,1491.099976,1451.250000,1464.969971,1395.908936,247434
2015-09-01,1450.000000,1485.000000,1440.000000,1460.449951,1391.601929,438396
2015-09-02,1474.000000,1507.500000,1462.930054,1491.619995,1421.302612,434290
2015-09-03,1519.500000,1541.199951,1498.000000,1504.030029,1433.127563,560862
2015-09-04,1501.500000,1508.449951,1470.380005,1494.119995,1423.684692,289078
2015-09-07,1495.000000,1505.599976,1444.000000,1448.699951,1380.405884,263132
2015-09-08,1448.750000,1467.699951,1382.500000,1421.650024,1354.631104,396490
2015-09-09,1450.000000,1457.199951,1422.500000,1439.969971,1372.087524,282108
2015-09-10,1435.000000,1448.000000,1400.000000,1432.199951,1364.683716,270602
2015-09-11,1444.349976,1488.250000,1435.400024,1476.930054,1407.305298,325902
2015-09-14,1487.500000,1513.349976,1480.000000,1495.619995,1425.114014,327416
2015-09-15,1500.000000,1543.000000,1500.000000,1539.599976,1467.020630,538534
2015-09-16,1550.949951,1572.500000,1499.119995,1505.719971,1434.737915,567266
2015-09-18,1524.319946,1525.000000,1494.500000,1498.949951,1428.286987,307558
2015-09-21,1499.500000,1506.000000,1476.000000,1497.800049,1427.191406,212300
2015-09-22,1511.750000,1515.250000,1440.500000,1450.250000,1381.882935,465828
2015-09-23,1441.469971,1459.050049,1425.000000,1442.849976,1374.831665,368810
2015-09-24,1445.000000,1459.900024,1432.500000,1444.449951,1376.356323,445430
2015-09-28,1447.000000,1475.000000,1442.800049,1460.530029,1391.678345,253704
2015-09-29,1447.000000,1491.900024,1425.050049,1485.400024,1415.375854,389158
2015-09-30,1499.500000,1557.000000,1492.500000,1541.000000,1468.354736,611132
2015-10-01,1554.880005,1574.900024,1550.500000,1561.400024,1487.793091,481470
2015-10-05,1575.500000,1614.500000,1571.880005,1606.819946,1531.071899,642062
2015-10-06,1615.949951,1634.969971,1606.819946,1627.199951,1550.491089,379552
2015-10-07,1630.099976,1650.000000,1608.300049,1618.030029,1541.753296,339762
2015-10-08,1619.699951,1641.880005,1605.619995,1633.380005,1556.379761,215532
2015-10-09,1640.000000,1648.849976,1605.699951,1612.050049,1536.055420,153016
2015-10-12,1625.000000,1629.000000,1578.319946,1585.219971,1510.489990,218726
2015-10-13,1597.430054,1597.430054,1541.750000,1557.530029,1484.105469,420724
2015-10-14,1555.000000,1599.680054,1549.319946,1590.699951,1515.711670,279654
2015-10-15,1599.619995,1599.619995,1575.619995,1589.319946,1514.396729,201796
2015-10-16,1597.530029,1624.000000,1586.650024,1614.380005,1538.275391,367838
